Asset ID,Road ID,Road Name,Road Authority,Rural/Urban,Road Classification,Road Priority,status,start,end,Locality,length_m,width_m,Area (m2),Condition Ratings,Year of Construction,Comment,OBJECTID (GIS),Road Number (GIS),Asset ID  (GIS),gis_status
176,9803,Gum Street 02,BSC,Urban,Local,112,Sealed,120,177,Dorrigo,57,3,171,1,1987,,106,9803,100138,Mutiple Chainage
1378,9806,Halpin Street,BSC,Urban,Local,105,Sealed,0,346.571246,Bellingen,346.571246,8.1,2807.227093,2,1996,,108,9806,100141,Mutiple Chainage
1381,9806,Halpin Street - Westbound 01,BSC,Urban,Local,107,Sealed,0,51.99830906,Bellingen,51.99830906,3.7,192.3937435,2,1996,,108,9806,100141,Mutiple Chainage
1379,9806,Halpin Street - Westbound 02,BSC,Urban,Local,107,Sealed,0,52.12067134,Bellingen,52.12067134,3.7,192.846484,2,1996,,108,9806,100141,Mutiple Chainage
484,9807,Hammond Street - 01 01,BSC,Urban,Local,14,Sealed,0,70,Bellingen,70,3.5,245,5,#N/A,,111,9807,100145,Mutiple Chainage
484,9807,Hammond Street - 01 02,BSC,Urban,Local,14,Sealed,70,115.0670745,Bellingen,45.06707448,3.5,157.7347607,5,#N/A,,111,9807,100145,Mutiple Chainage
483,9807,Hammond Street 01,BSC,Urban,Local,5,Sealed,0,110,Bellingen,110,3.8,418,1,1996,,111,9807,100145,Mutiple Chainage
483,9807,Hammond Street 02,BSC,Urban,Local,5,Sealed,110,484.5117922,Bellingen,374.5117922,10.8,4044.727356,1,1996,,111,9807,100145,Mutiple Chainage
443,9809,Hennesseys Lane 01,BSC,Rural,Local,91,Sealed,0,500,Bellingen,500,3.5,1750,3,2012,,447,9809,100147,Mutiple Chainage
443,9809,Hennesseys Lane 02,BSC,Rural,Local,91,Unsealed,500,2045.477316,Bellingen,1545.477316,3,4636.431949,2,2012,,447,9809,100147,Mutiple Chainage
486,9811,Hickory Street - 01,BSC,Urban,Local,35,Sealed,0,80.51254733,Dorrigo,80.51254733,5,402.5627367,1,#N/A,,448,9811,100149,Mutiple Chainage
70,9811,Hickory Street - Arterial,BSC,Urban,Regional,5,Sealed,0,483.9366859,Dorrigo,483.9366859,10.1,4887.760527,1,1985,,448,9811,100149,Mutiple Chainage
485,9811,Hickory Street - Collector,BSC,Urban,Local,27,Sealed,0,667.1534893,Dorrigo,667.1534893,22.9,15277.8149,3,1996,,448,9811,100149,Mutiple Chainage
84,9811,Hickory Street - Local,BSC,Urban,Local,25,Sealed,0,397.3030889,Dorrigo,397.3030889,4,1589.212355,3,1985,,448,9811,100149,Mutiple Chainage
4,9814,Hillside Drive,BSC,Urban,Local,65,Sealed,0,983.2682919,Urunga,983.2682919,7,6882.878043,2,1992,,115,9814,100155,Mutiple Chainage
,9814,Hillside Drive 01,BSC,Urban,Local,65,Sealed,0,145.1,Urunga,145.1,3.5,507.85,1,#N/A,Width measured from Map,115,9814,100155,Mutiple Chainage
83,9815,Hollibone Street 01,BSC,Urban,Local,57,Sealed,0,330,Dorrigo,330,4.5,1485,1,2009,,116,9815,100156,Copied
83,9815,Hollibone Street 02,BSC,Urban,Local,57,Sealed,330,492.7755768,Dorrigo,162.7755768,4.5,732.4900956,3,2009,,116,9815,100156,Copied
452,9818,Horseshoe Road 01,BSC,Rural,Local,77,Sealed,0,180,Thora,180,4,720,2,1996,,119,9818,100159,Mutiple Chainage
452,9818,Horseshoe Road 02,BSC,Rural,Local,77,Unsealed,180,2488.02068,Thora,2308.02068,4,9232.082721,2,2012,,119,9818,100159,Mutiple Chainage
125,9820,Hungry Head Road 01,BSC,Rural,Local,49,Sealed,0,640,Urunga,640,3.5,2240,2,1985,,120,9820,100161,Mutiple Chainage
125,9820,Hungry Head Road 02,BSC,Rural,Local,49,Sealed,640,1020,Urunga,380,4.5,1710,2,1985,,120,9820,100161,Mutiple Chainage
125,9820,Hungry Head Road 03,BSC,Rural,Local,49,Sealed,1020,2450,Urunga,1430,4.5,6435,2,1974,,120,9820,100161,Mutiple Chainage
125,9820,Hungry Head Road 04,BSC,Rural,Local,49,Sealed,2450,4891.687002,Urunga,2441.687002,4.75,11598.01326,2,1985,,120,9820,100161,Mutiple Chainage
200,9822,Hyde Street 01,BSC,Urban,Local,105,Sealed,0,270,Fernmount,270,5,1350,2,1987,,122,9822,100163,Mutiple Chainage
200,9822,Hyde Street 02,BSC,Urban,Local,105,Sealed,270,349.531345,Fernmount,79.53134497,5,397.6567248,2,1987,,122,9822,100163,Mutiple Chainage
3,9823,Hydes Creek Road 01,BSC,Rural,Local,17,Sealed,0,720,Bellingen,720,3.5,2520,1,1987,,123,9823,100164,Mutiple Chainage
3,9823,Hydes Creek Road 02,BSC,Rural,Local,17,Sealed,720,2120,Bellingen,1400,5,7000,1,1987,,123,9823,100164,Mutiple Chainage
3,9823,Hydes Creek Road 03,BSC,Rural,Local,17,Sealed,2120,5940,Bellingen,3820,3.5,13370,2,2007,,123,9823,100164,Mutiple Chainage
3,9823,Hydes Creek Road 04,BSC,Rural,Local,17,Sealed,5940,6100,Bellingen,160,3,480,1,1985,,123,9823,100164,Mutiple Chainage
3,9823,Hydes Creek Road 05,BSC,Rural,Local,17,Sealed,6100,7940,Bellingen,1840,3,5520,2,1985,,123,9823,100164,Mutiple Chainage
3,9823,Hydes Creek Road 06,BSC,Rural,Local,17,Sealed,7940,8340,Bellingen,400,3,1200,1,1985,,123,9823,100164,Mutiple Chainage
3,9823,Hydes Creek Road 07,BSC,Rural,Local,17,Sealed,8340,9746.000164,Bellingen,1406.000164,3,4218.000493,2,1985,,123,9823,100164,Mutiple Chainage
1,9826,Island Place,BSC,Urban,Local,112,Sealed,0,85.8,Urunga,85.8,7.8,669.24,2,2009,,125,9826,100166,Mutiple Chainage
1364,9826,Island Place - 01,BSC,Urban,Local,114,Sealed,0,164,Urunga,164,7.8,1279.2,3,1985,,125,9826,100166,Mutiple Chainage
1365,9827,Island Place - 02,BSC,Urban,Local,114,Sealed,0,58.7,Urunga,58.7,7.8,457.86,3,1996,,127,9827,100168,Mutiple Chainage
269,9827,Ivory Curl Close,BSC,Urban,Local,118,Sealed,0,98.39581271,Bellingen,98.39581271,6,590.3748763,2,1976,,127,9827,100168,Mutiple Chainage
193,9831,John Glyde Road 01,BSC,Rural,Local,116,Sealed,0,50,Bellingen,50,4,200,2,1974,,450,9831,100172,Mutiple Chainage
193,9831,John Glyde Road 02,BSC,Rural,Local,116,Unsealed,50,420.2241253,Bellingen,370.2241253,4,1480.896501,2,1981,,450,9831,100172,Mutiple Chainage
464,9833,Johnsens Road 01,BSC,Rural,Local,111,Sealed,0,1830,Fernbrook,1830,4,7320,5,2008,,452,9833,100174,Mutiple Chainage
464,9833,Johnsens Road 02,BSC,Rural,Local,111,Unsealed,1830,4280.58172,Fernbrook,2450.58172,4,9802.326882,3,2004,,452,9833,100174,Mutiple Chainage
5,9835,Kalang Road 01,BSC,Rural,Local,10,Sealed,0,1210,Bellingen,1210,5.4,6534,3,1996,,534,9835,100176,Mutiple Chainage
5,9835,Kalang Road 02,BSC,Rural,Local,10,Sealed,1210,1660,Bellingen,450,6,2700,3,1996,,534,9835,100176,Mutiple Chainage
5,9835,Kalang Road 03,BSC,Rural,Local,10,Sealed,1660,3870,Bellingen,2210,4.8,10608,2,1985,,534,9835,100176,Mutiple Chainage
5,9835,Kalang Road 04,BSC,Rural,Local,10,Sealed,3870,6200,Bellingen,2330,4.3,10019,1,1985,,534,9835,100176,Mutiple Chainage
5,9835,Kalang Road 05,BSC,Rural,Local,10,Sealed,6200,8520,Bellingen,2320,3.2,7424,2,1969,,534,9835,100176,Mutiple Chainage
5,9835,Kalang Road 06,BSC,Rural,Local,10,Sealed,8520,10090,Bellingen,1570,4.2,6594,3,1992,,534,9835,100176,Mutiple Chainage
5,9835,Kalang Road 07,BSC,Rural,Local,10,Sealed,10090,10460,Bellingen,370,3.5,1295,1,1985,,534,9835,100176,Mutiple Chainage
5,9835,Kalang Road 08,BSC,Rural,Local,10,Sealed,10460,10680,Bellingen,220,3.5,770,2,1985,,534,9835,100176,Mutiple Chainage
5,9835,Kalang Road 09,BSC,Rural,Local,10,Sealed,10680,10900,Bellingen,220,3.5,770,1,1985,,534,9835,100176,Mutiple Chainage
5,9835,Kalang Road 10,BSC,Rural,Local,10,Sealed,10900,11530,Bellingen,630,3.5,2205,1,1985,,534,9835,100176,Mutiple Chainage
5,9835,Kalang Road 11,BSC,Rural,Local,10,Sealed,11530,11780,Bellingen,250,3.5,875,1,1985,,534,9835,100176,Mutiple Chainage
5,9835,Kalang Road 12,BSC,Rural,Local,10,Sealed,11780,12470,Bellingen,690,3.5,2415,1,1985,,534,9835,100176,Mutiple Chainage
5,9835,Kalang Road 13,BSC,Rural,Local,10,Sealed,12470,12810,Bellingen,340,3.5,1190,1,1985,,534,9835,100176,Mutiple Chainage
5,9835,Kalang Road 14,BSC,Rural,Local,10,Sealed,12810,14962,Bellingen,2152,3.25,6994,3,1996,,534,9835,100176,Mutiple Chainage
5,9835,Kalang Road 15,BSC,Rural,Local,10,Unsealed,14962,35088.93981,Bellingen,20126.93981,3,60380.81943,5,1996,,534,9835,100176,Mutiple Chainage
31,9838,Keevers Drive 01,BSC,Rural,Local,11,Sealed,0,1420,Raleigh,1420,5,7100,2,1996,,134,9838,100179,Mutiple Chainage
31,9838,Keevers Drive 02,BSC,Rural,Local,11,Sealed,1420,1990,Raleigh,570,5,2850,1,1996,,134,9838,100179,Mutiple Chainage
31,9838,Keevers Drive 03,BSC,Rural,Local,11,Sealed,1990,3881.03463,Raleigh,1891.03463,5,9455.17315,2,1996,,134,9838,100179,Mutiple Chainage
286,9840,Kenny Close 01,BSC,Urban,Local,101,Sealed,0,80,Bellingen,80,6.5,520,1,1985,,136,9840,100182,Mutiple Chainage
286,9840,Kenny Close 02,BSC,Urban,Local,101,Sealed,80,318.6604057,Bellingen,238.6604057,6.5,1551.292637,1,1985,,136,9840,100182,Mutiple Chainage
68,9843,Kurrajong Street 01,BSC,Urban,Local,37,Sealed,0,750,Dorrigo,750,10,7500,1,1968,,138,9843,100185,Mutiple Chainage
68,9843,Kurrajong Street 02,BSC,Urban,Local,37,Sealed,750,1150,Dorrigo,400,10,4000,1,1992,,138,9843,100185,Mutiple Chainage
68,9843,Kurrajong Street 03,BSC,Urban,Local,37,Sealed,1150,1411.8675,Dorrigo,261.8675002,9.1,2382.994252,3,1996,,138,9843,100185,Mutiple Chainage
231,9846,Little North Arm Road 01,BSC,Rural,Local,71,Sealed,0,290,Thora,290,3,870,1,2004,,456,9846,100188,Mutiple Chainage
231,9846,Little North Arm Road 02,BSC,Rural,Local,71,Sealed,290,1240,Thora,950,3,2850,1,1987,,456,9846,100188,Mutiple Chainage
231,9846,Little North Arm Road 03,BSC,Rural,Local,71,Unsealed,1240,1451.827913,Thora,211.8279126,3.9,826.1288591,3,2004,,456,9846,100188,Mutiple Chainage
392,9849,Lower Bielsdown Road 01,BSC,Rural,Local,66,Sealed,0,1030,Tallowwood Ridge,1030,4,4120,1,1968,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 02,BSC,Rural,Local,66,Sealed,1030,2060,Tallowwood Ridge,1030,4,4120,1,1968,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 03,BSC,Rural,Local,66,Sealed,2060,2800,Tallowwood Ridge,740,4,2960,1,1968,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 04,BSC,Rural,Local,66,Sealed,2800,3300,Tallowwood Ridge,500,4,2000,1,1996,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 05,BSC,Rural,Local,66,Sealed,3300,4240,Tallowwood Ridge,940,4,3760,1,1996,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 06,BSC,Rural,Local,66,Sealed,4240,4700,Tallowwood Ridge,460,4,1840,1,1996,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 07,BSC,Rural,Local,66,Sealed,4700,4750,Tallowwood Ridge,50,4,200,1,1996,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 08,BSC,Rural,Local,66,Sealed,4750,5010,Tallowwood Ridge,260,4,1040,1,1996,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 09,BSC,Rural,Local,66,Sealed,5010,6010,Tallowwood Ridge,1000,4,4000,1,1974,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 10,BSC,Rural,Local,66,Sealed,6010,6440,Tallowwood Ridge,430,4,1720,1,1974,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 11,BSC,Rural,Local,66,Sealed,6440,7110,Tallowwood Ridge,670,4,2680,1,1968,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 12,BSC,Rural,Local,66,Sealed,7110,7370,Tallowwood Ridge,260,4,1040,1,1968,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 13,BSC,Rural,Local,66,Sealed,7370,8310,Tallowwood Ridge,940,4,3760,1,1968,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 14,BSC,Rural,Local,66,Sealed,8310,9440,Tallowwood Ridge,1130,4,4520,1,1968,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 15,BSC,Rural,Local,66,Sealed,9440,9940,Tallowwood Ridge,500,4,2000,1,1985,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 16,BSC,Rural,Local,66,Sealed,9940,10460,Tallowwood Ridge,520,4,2080,1,1985,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 17,BSC,Rural,Local,66,Sealed,10460,11450,Tallowwood Ridge,990,4,3960,1,1985,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 18,BSC,Rural,Local,66,Sealed,11450,11666,Tallowwood Ridge,216,4,864,1,1985,,457,9849,100191,Mutiple Chainage
392,9849,Lower Bielsdown Road 19,BSC,Rural,Local,66,Unsealed,11666,12568,Tallowwood Ridge,902,4,3608,1,1985,,457,9849,100191,Mutiple Chainage
188,15211,Mackays Creek Road 01,BSC,Rural,Local,42,Sealed,0,1450,Megan,1450,4,5800,1,1998,,515,15211,100498,Mutiple Chainage
188,15211,Mackays Creek Road 02,BSC,Rural,Local,42,Unsealed,1450,3123.980437,Megan,1673.980437,4,6695.92175,4,1998,,515,15211,100498,Mutiple Chainage
434,11040,Marks Road,BSC,Rural,Local,120,Unsealed,0,278.6262331,Megan,278.6262331,3,835.8786993,3,2012,,341,11040,100447,Mutiple Chainage
1367,11040,Marks Road - 01,BSC,Rural,Local,122,Unsealed,0,32.11332514,Megan,32.11332514,3,96.33997543,2,2012,,341,11040,100447,Mutiple Chainage
247,9858,Martells Road 01,BSC,Rural,Local,32,Sealed,0,1650,Brierfield,1650,3,4950,1,#N/A,,147,9858,100199,Mutiple Chainage
247,9858,Martells Road 02,BSC,Rural,Local,32,Sealed,1650,2110,Brierfield,460,3,1380,1,#N/A,,147,9858,100199,Mutiple Chainage
247,9858,Martells Road 02,BSC,Rural,Local,32,Sealed,2110,2240,Brierfield,130,3,390,1,#N/A,,147,9858,100199,Mutiple Chainage
247,9858,Martells Road 03,BSC,Rural,Local,32,Sealed,2240,3910,Brierfield,1670,3,5010,1,#N/A,,147,9858,100199,Mutiple Chainage
247,9858,Martells Road 04,BSC,Rural,Local,32,Sealed,3910,4250,Brierfield,340,3,1020,1,#N/A,,147,9858,100199,Mutiple Chainage
247,9858,Martells Road 05,BSC,Rural,Local,32,Sealed,4250,5030,Brierfield,780,3,2340,1,#N/A,,147,9858,100199,Mutiple Chainage
247,9858,Martells Road 06,BSC,Rural,Local,32,Sealed,5030,5750,Brierfield,720,3,2160,1,#N/A,,147,9858,100199,Mutiple Chainage
247,9858,Martells Road 07,BSC,Rural,Local,32,Unsealed,5750,11430,Brierfield,5680,6,34080,4,#N/A,,147,9858,100199,Mutiple Chainage
247,9858,Martells Road 08,BSC,Rural,Local,32,Sealed,11430,11960,Brierfield,530,3,1590,1,#N/A,,147,9858,100199,Mutiple Chainage
247,9858,Martells Road 09,BSC,Rural,Local,32,Unsealed,11960,12350,Brierfield,390,6,2340,4,#N/A,,147,9858,100199,Mutiple Chainage
247,9858,Martells Road 10,BSC,Rural,Local,32,Sealed,12350,13550,Brierfield,1200,3,3600,1,#N/A,,147,9858,100199,Mutiple Chainage
141,9864,Maynards Plains Road 01,BSC,Rural,Local,30,Sealed,0,240,Dorrigo Mountain,240,6,1440,1,2009,,151,9864,100204,Mutiple Chainage
141,9864,Maynards Plains Road 02,BSC,Rural,Local,30,Sealed,240,870,Dorrigo Mountain,630,3,1890,2,2003,,151,9864,100204,Mutiple Chainage
141,9864,Maynards Plains Road 03,BSC,Rural,Local,30,Sealed,870,4570,Dorrigo Mountain,3700,3,11100,1,1969,,151,9864,100204,Mutiple Chainage
141,9864,Maynards Plains Road 04,BSC,Rural,Local,30,Unsealed,4570,6403.9471,Dorrigo Mountain,1833.9471,4,7335.7884,3,1996,,151,9864,100204,Mutiple Chainage
111,9865,McCristal Drive 01,BSC,Urban,Local,51,Sealed,0,250,Bellingen,250,5,1250,2,1981,,152,9865,100205,Mutiple Chainage
111,9865,McCristal Drive 02,BSC,Urban,Local,51,Sealed,250,531.5162835,Bellingen,281.5162835,5,1407.581418,2,1981,,152,9865,100205,Mutiple Chainage
232,9867,McGraths Road 01,BSC,Rural,Local,121,Sealed,0,250,Thora,250,3,750,1,1973,,528,9867,100207,Mutiple Chainage
232,9867,McGraths Road 02,BSC,Rural,Local,121,Unsealed,250,911.4107773,Thora,661.4107773,5,3307.053886,3,2008,,528,9867,100207,Mutiple Chainage
414,9868,McIndoes Road 01,BSC,Rural,Local,56,Sealed,0,1450,Deer Vale,1450,4,5800,1,2004,,461,9868,100208,Mutiple Chainage
414,9868,McIndoes Road 02,BSC,Rural,Local,56,Unsealed,1450,4779.602025,Deer Vale,3329.602025,4,13318.4081,3,2001,,461,9868,100208,Mutiple Chainage
487,9869,McNally Street - 01,BSC,Urban,Local,99,Sealed,0,62.15997465,Bellingen,62.15997465,4.2,261.0718935,2,1969,,154,9869,100209,Mutiple Chainage
488,9869,McNally Street 01,BSC,Urban,Local,79,Sealed,0,110,Bellingen,110,4.2,462,2,1969,,154,9869,100209,Mutiple Chainage
488,9869,McNally Street 02,BSC,Urban,Local,79,Sealed,110,516.713173,Bellingen,406.713173,7.8,3172.362749,2,1969,,154,9869,100209,Mutiple Chainage
353,10056,Minerva Lane 01,BSC,Urban,Local,85,Sealed,0,130,Urunga,130,3,390,1,1987,,273,10056,100368,Mutiple Chainage
353,10056,Minerva Lane 02,BSC,Urban,Local,85,Sealed,130,190,Urunga,60,3,180,1,1985,,273,10056,100368,Mutiple Chainage
353,10056,Minerva Lane 03,BSC,Urban,Local,85,Sealed,190,457.6714634,Urunga,267.6714634,3,803.0143903,2,1969,,273,10056,100368,Mutiple Chainage
490,9873,Moore Place,BSC,Urban,Local,116,Sealed,0,188.0330773,Urunga,188.0330773,7.8,1466.658003,1,1985,,158,9873,100214,Mutiple Chainage
489,9873,Moore Place - 01,BSC,Urban,Local,118,Sealed,0,44.74002533,Urunga,44.74002533,7.8,348.9721975,1,1966,,158,9873,100214,Mutiple Chainage
903,9874,Morgo Street - Tourist,BSC,Urban,Local,57,Unsealed,0,123.1307586,Urunga,123.1307586,8.9,1095.863752,?,1966,,160,9874,100216,Mutiple Chainage
352,9874,Morgo Street 01 - Local,BSC,Urban,Local,34,Sealed,0,333,Urunga,333,12.2,4062.6,2,2003,,160,9874,100216,Mutiple Chainage
352,9874,Morgo Street 01 - Local,BSC,Urban,Local,34,Sealed,333,822.3087037,Urunga,489.3087037,9.2,4501.640074,1,1969,,160,9874,100216,Mutiple Chainage
378,9876,Mount Street 01,BSC,Urban,Local,91,Sealed,0,800,Fernmount,800,4.3,3440,3,1971,,161,9876,100218,Mutiple Chainage
378,9876,Mount Street 02,BSC,Urban,Local,91,Sealed,800,1300,Fernmount,500,3.8,1900,3,1973,,161,9876,100218,Mutiple Chainage
378,9876,Mount Street 03,BSC,Urban,Local,91,Sealed,1300,2189.27405,Fernmount,889.2740503,3.8,3379.241391,3,2009,,161,9876,100218,Mutiple Chainage
386,12709,Mt Tabor Close,Private,Urban,Local,N/A,Sealed,0,91.32546757,Bellingen,91.32546757,3,273.9764027,,2009,,355,12709,100465,Mutiple Chainage
1373,12709,Mt Tabor Close - 01,Private,Urban,Local,N/A,Sealed,0,17.12429712,Bellingen,17.12429712,3,51.37289136,,2009,,355,12709,100465,Mutiple Chainage
413,9879,Muldiva Road 01,BSC,Rural,Local,80,Sealed,0,520,Bostobrick,520,3.2,1664,1,1996,,464,9879,100221,Mutiple Chainage
413,9879,Muldiva Road 02,BSC,Rural,Local,80,Sealed,520,1030,Bostobrick,510,3.2,1632,1,1996,,464,9879,100221,Mutiple Chainage
413,9879,Muldiva Road 03,BSC,Rural,Local,80,Sealed,1030,2530,Bostobrick,1500,3.2,4800,1,1996,,464,9879,100221,Mutiple Chainage
413,9879,Muldiva Road 04,BSC,Rural,Local,80,Sealed,2530,2960,Bostobrick,430,3.2,1376,1,1996,,464,9879,100221,Mutiple Chainage
413,9879,Muldiva Road 05,BSC,Rural,Local,80,Sealed,2960,4320,Bostobrick,1360,3.2,4352,1,1987,,464,9879,100221,Mutiple Chainage
413,9879,Muldiva Road 06,BSC,Rural,Local,80,Sealed,4320,4530,Bostobrick,210,3.2,672,1,1987,,464,9879,100221,Mutiple Chainage
413,9879,Muldiva Road 07,BSC,Rural,Local,80,Unsealed,4530,10440.65801,Bostobrick,5910.658009,6,35463.94805,2,1996,,464,9879,100221,Mutiple Chainage
49,14626,Mylestom - Interchange,RMS - Other,Urban,Local,N/A,Sealed,0,107.3736571,Repton,107.3736571,9,966.3629142,,#N/A,,361,14626,100473,Mutiple Chainage
54,14626,Mylestom - Off Ramp North,RMS - Other,Urban,Local,N/A,Sealed,0,505.0806999,Valery,505.0806999,,0,,#N/A,,361,14626,100473,Mutiple Chainage
52,14626,Mylestom - Off Ramp South,RMS - Other,Urban,Local,N/A,Sealed,0,503.8152275,Repton,503.8152275,,0,,#N/A,,361,14626,100473,Mutiple Chainage
53,14626,Mylestom - On Ramp North,RMS - Other,Urban,Local,N/A,Sealed,0,510.0907806,Valery,510.0907806,,0,,#N/A,,361,14626,100473,Mutiple Chainage
51,14626,Mylestom - On Ramp South,RMS - Other,Urban,Local,N/A,Sealed,0,494.4595529,Repton,494.4595529,,0,,#N/A,,361,14626,100473,Mutiple Chainage
2,13145,Mylestom Interchange - East,BSC,Rural,Local,36,Sealed,0,179.0428755,Repton,179.0428755,9,1611.38588,1,2009,,357,13145,100468,Mutiple Chainage
55,14626,Mylestom Interchange - West,RMS - Other,Rural,Local,N/A,Sealed,0,84.80082014,Valery,84.80082014,,0,,#N/A,,361,14626,100473,Mutiple Chainage
491,9882,Myrtle Street 01,BSC,Urban,Local,31,Sealed,0,260,Dorrigo,260,10,2600,2,2009,,165,9882,100224,Mutiple Chainage
491,9882,Myrtle Street 02,BSC,Urban,Local,31,Sealed,260,870,Dorrigo,610,4.7,2867,1,2009,,165,9882,100224,Mutiple Chainage
491,9882,Myrtle Street 03,BSC,Urban,Local,31,Sealed,870,1128.294379,Dorrigo,258.2943787,6.5,1678.913462,3,2009,,165,9882,100224,Mutiple Chainage
419,9884,Nashs Road 01,BSC,Rural,Local,119,Sealed,0,1820,Deer Vale,1820,3.6,6552,3,2001,,167,9884,100226,Mutiple Chainage
419,9884,Nashs Road 02,BSC,Rural,Local,119,Sealed,1820,2738.770363,Deer Vale,918.770363,3.6,3307.573307,2,2001,,167,9884,100226,Mutiple Chainage
75,9888,Newry Island Drive 01,BSC,Urban,Local,84,Sealed,0,20,Urunga,20,7,140,2,1996,,170,9888,100229,Mutiple Chainage
75,9888,Newry Island Drive 02,BSC,Urban,Local,84,Sealed,20,680,Urunga,660,7,4620,2,1996,,170,9888,100229,Mutiple Chainage
75,9888,Newry Island Drive 03,BSC,Urban,Local,84,Sealed,680,1980,Urunga,1300,7,9100,3,1996,,170,9888,100229,Mutiple Chainage
75,9888,Newry Island Drive 04,BSC,Urban,Local,84,Unsealed,1980,2310.030715,Urunga,330.030715,4,1320.12286,4,1968,,170,9888,100229,Mutiple Chainage
2561,9887,Newry Street East 01,BSC,Urban,Local,45,Sealed,0,80,Urunga,80,9,720,2,1974,,394,9887,100512,Mutiple Chainage
2561,9887,Newry Street East 02,BSC,Urban,Local,45,Sealed,80,335.1317686,Urunga,255.1317686,9,2296.185918,1,1974,,394,9887,100512,Mutiple Chainage
304,9890,Nobles Lane 01,BSC,Rural,Local,94,Unsealed,0,910,Bellingen,910,4,3640,2,2004,,466,9890,100231,Mutiple Chainage
304,9890,Nobles Lane 02,BSC,Rural,Local,94,Sealed,910,1066.04753,Bellingen,156.0475303,3.5,546.166356,4,1996,,466,9890,100231,Mutiple Chainage
6,9894,North Bank Road 01,BSC,Rural,Local,23,Sealed,0,150,Bellingen,150,3,450,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 02,BSC,Rural,Local,23,Sealed,150,840,Bellingen,690,3,2070,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 03,BSC,Rural,Local,23,Sealed,840,1510,Bellingen,670,3,2010,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 04,BSC,Rural,Local,23,Sealed,1510,2330,Bellingen,820,3,2460,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 05,BSC,Rural,Local,23,Sealed,2330,2640,Bellingen,310,3,930,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 06,BSC,Rural,Local,23,Sealed,2640,2930,Bellingen,290,3,870,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 07,BSC,Rural,Local,23,Sealed,2930,3210,Bellingen,280,3,840,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 08,BSC,Rural,Local,23,Sealed,3210,3320,Bellingen,110,3,330,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 09,BSC,Rural,Local,23,Sealed,3320,3380,Bellingen,60,3,180,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 10,BSC,Rural,Local,23,Sealed,3380,3460,Bellingen,80,3,240,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 11,BSC,Rural,Local,23,Sealed,3460,4450,Bellingen,990,3,2970,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 12,BSC,Rural,Local,23,Sealed,4450,4740,Bellingen,290,3,870,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 13,BSC,Rural,Local,23,Sealed,4740,4880,Bellingen,140,3,420,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 14,BSC,Rural,Local,23,Sealed,4880,4980,Bellingen,100,3,300,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 15,BSC,Rural,Local,23,Sealed,4980,5980,Bellingen,1000,3,3000,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 16,BSC,Rural,Local,23,Sealed,5980,6480,Bellingen,500,3,1500,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 17,BSC,Rural,Local,23,Sealed,6480,6800,Bellingen,320,3,960,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 18,BSC,Rural,Local,23,Sealed,6800,7850,Bellingen,1050,3,3150,1,2019,,174,9894,100235,Mutiple Chainage
